,ds,y,PIB_RS_TRIMESTRE_ANTERIOR,PIB_BR_MES_ANTERIOR,ADMISSOES_MES_ANTERIOR,DEMISSOES_MES_ANTERIOR,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
1066,2013-02-28,175233549.20189014,128.795203451317,818552.0965715257,1794272.0,1765372.0,466538855.3557972,56129289.883417085,531072410.93307686,221252451.90912163,327697175.508533
1067,2013-03-01,22038064.557163063,128.795203451317,785655.9725146893,1774411.0,1650965.0,56129289.883417085,531072410.93307686,221252451.90912163,327697175.508533,175233549.20189014
1068,2013-03-04,23953386.462403458,128.795203451317,785655.9725146893,1774411.0,1650965.0,531072410.93307686,221252451.90912163,327697175.508533,175233549.20189014,22038064.557163063
1069,2013-03-05,18633099.560279325,128.795203451317,785655.9725146893,1774411.0,1650965.0,221252451.90912163,327697175.508533,175233549.20189014,22038064.557163063,23953386.462403458
1070,2013-03-06,24858254.670849986,128.795203451317,785655.9725146893,1774411.0,1650965.0,327697175.508533,175233549.20189014,22038064.557163063,23953386.462403458,18633099.560279325
1071,2013-03-07,27141504.08536642,128.795203451317,785655.9725146893,1774411.0,1650965.0,175233549.20189014,22038064.557163063,23953386.462403458,18633099.560279325,24858254.670849986
1072,2013-03-08,262286640.31483963,128.795203451317,785655.9725146893,1774411.0,1650965.0,22038064.557163063,23953386.462403458,18633099.560279325,24858254.670849986,27141504.08536642
1073,2013-03-11,618543806.4635929,128.795203451317,785655.9725146893,1774411.0,1650965.0,23953386.462403458,18633099.560279325,24858254.670849986,27141504.08536642,262286640.31483963
1074,2013-03-12,277784852.8654421,128.795203451317,785655.9725146893,1774411.0,1650965.0,18633099.560279325,24858254.670849986,27141504.08536642,262286640.31483963,618543806.4635929
1075,2013-03-13,44322933.67032997,128.795203451317,785655.9725146893,1774411.0,1650965.0,24858254.670849986,27141504.08536642,262286640.31483963,618543806.4635929,277784852.8654421
1076,2013-03-14,126400308.76333822,128.795203451317,785655.9725146893,1774411.0,1650965.0,27141504.08536642,262286640.31483963,618543806.4635929,277784852.8654421,44322933.67032997
1077,2013-03-15,104631463.90029837,128.795203451317,785655.9725146893,1774411.0,1650965.0,262286640.31483963,618543806.4635929,277784852.8654421,44322933.67032997,126400308.76333822
1078,2013-03-18,24826400.472243115,128.795203451317,785655.9725146893,1774411.0,1650965.0,618543806.4635929,277784852.8654421,44322933.67032997,126400308.76333822,104631463.90029837
1079,2013-03-19,28863129.754892,128.795203451317,785655.9725146893,1774411.0,1650965.0,277784852.8654421,44322933.67032997,126400308.76333822,104631463.90029837,24826400.472243115
1080,2013-03-20,80021236.44007742,128.795203451317,785655.9725146893,1774411.0,1650965.0,44322933.67032997,126400308.76333822,104631463.90029837,24826400.472243115,28863129.754892
1081,2013-03-21,472487346.61240077,128.795203451317,785655.9725146893,1774411.0,1650965.0,126400308.76333822,104631463.90029837,24826400.472243115,28863129.754892,80021236.44007742
1082,2013-03-22,46294719.81394978,128.795203451317,785655.9725146893,1774411.0,1650965.0,104631463.90029837,24826400.472243115,28863129.754892,80021236.44007742,472487346.61240077
1083,2013-03-25,524271169.8819289,128.795203451317,785655.9725146893,1774411.0,1650965.0,24826400.472243115,28863129.754892,80021236.44007742,472487346.61240077,46294719.81394978
1084,2013-03-26,199056171.882893,128.795203451317,785655.9725146893,1774411.0,1650965.0,28863129.754892,80021236.44007742,472487346.61240077,46294719.81394978,524271169.8819289
1085,2013-03-27,344567346.0620979,128.795203451317,785655.9725146893,1774411.0,1650965.0,80021236.44007742,472487346.61240077,46294719.81394978,524271169.8819289,199056171.882893
1086,2013-03-28,100938168.40120654,128.795203451317,785655.9725146893,1774411.0,1650965.0,472487346.61240077,46294719.81394978,524271169.8819289,199056171.882893,344567346.0620979
1087,2013-03-31,9751288.374825219,128.795203451317,785655.9725146893,1774411.0,1650965.0,46294719.81394978,524271169.8819289,199056171.882893,344567346.0620979,100938168.40120654
1088,2013-04-01,29059175.524875212,132.325064378746,840611.5381737755,1849148.0,1736698.0,524271169.8819289,199056171.882893,344567346.0620979,100938168.40120654,9751288.374825219
1089,2013-04-02,22487772.183542185,132.325064378746,840611.5381737755,1849148.0,1736698.0,199056171.882893,344567346.0620979,100938168.40120654,9751288.374825219,29059175.524875212
1090,2013-04-03,20367162.48149652,132.325064378746,840611.5381737755,1849148.0,1736698.0,344567346.0620979,100938168.40120654,9751288.374825219,29059175.524875212,22487772.183542185
1091,2013-04-04,18965616.210085236,132.325064378746,840611.5381737755,1849148.0,1736698.0,100938168.40120654,9751288.374825219,29059175.524875212,22487772.183542185,20367162.48149652
1092,2013-04-05,37226328.692684464,132.325064378746,840611.5381737755,1849148.0,1736698.0,9751288.374825219,29059175.524875212,22487772.183542185,20367162.48149652,18965616.210085236
1093,2013-04-08,42593123.27564761,132.325064378746,840611.5381737755,1849148.0,1736698.0,29059175.524875212,22487772.183542185,20367162.48149652,18965616.210085236,37226328.692684464
1094,2013-04-09,501455520.7561414,132.325064378746,840611.5381737755,1849148.0,1736698.0,22487772.183542185,20367162.48149652,18965616.210085236,37226328.692684464,42593123.27564761
1095,2013-04-10,545560114.4597087,132.325064378746,840611.5381737755,1849148.0,1736698.0,20367162.48149652,18965616.210085236,37226328.692684464,42593123.27564761,501455520.7561414
1096,2013-04-11,34733993.715910695,132.325064378746,840611.5381737755,1849148.0,1736698.0,18965616.210085236,37226328.692684464,42593123.27564761,501455520.7561414,545560114.4597087
1097,2013-04-12,437800047.1317949,132.325064378746,840611.5381737755,1849148.0,1736698.0,37226328.692684464,42593123.27564761,501455520.7561414,545560114.4597087,34733993.715910695
1098,2013-04-15,53523604.902862236,132.325064378746,840611.5381737755,1849148.0,1736698.0,42593123.27564761,501455520.7561414,545560114.4597087,34733993.715910695,437800047.1317949
1099,2013-04-16,26617605.56654632,132.325064378746,840611.5381737755,1849148.0,1736698.0,501455520.7561414,545560114.4597087,34733993.715910695,437800047.1317949,53523604.902862236
1100,2013-04-17,133182430.54088365,132.325064378746,840611.5381737755,1849148.0,1736698.0,545560114.4597087,34733993.715910695,437800047.1317949,53523604.902862236,26617605.56654632
1101,2013-04-18,26912162.058708344,132.325064378746,840611.5381737755,1849148.0,1736698.0,34733993.715910695,437800047.1317949,53523604.902862236,26617605.56654632,133182430.54088365
1102,2013-04-19,98292964.91404398,132.325064378746,840611.5381737755,1849148.0,1736698.0,437800047.1317949,53523604.902862236,26617605.56654632,133182430.54088365,26912162.058708344
1103,2013-04-22,510422197.8216907,132.325064378746,840611.5381737755,1849148.0,1736698.0,53523604.902862236,26617605.56654632,133182430.54088365,26912162.058708344,98292964.91404398
1104,2013-04-23,137946506.4708147,132.325064378746,840611.5381737755,1849148.0,1736698.0,26617605.56654632,133182430.54088365,26912162.058708344,98292964.91404398,510422197.8216907
1105,2013-04-24,54396858.567220055,132.325064378746,840611.5381737755,1849148.0,1736698.0,133182430.54088365,26912162.058708344,98292964.91404398,510422197.8216907,137946506.4708147
1106,2013-04-25,683313525.7978402,132.325064378746,840611.5381737755,1849148.0,1736698.0,26912162.058708344,98292964.91404398,510422197.8216907,137946506.4708147,54396858.567220055
1107,2013-04-26,59545800.48842765,132.325064378746,840611.5381737755,1849148.0,1736698.0,98292964.91404398,510422197.8216907,137946506.4708147,54396858.567220055,683313525.7978402
1108,2013-04-29,258176222.2340849,132.325064378746,840611.5381737755,1849148.0,1736698.0,510422197.8216907,137946506.4708147,54396858.567220055,683313525.7978402,59545800.48842765
1109,2013-04-30,178389669.96634427,132.325064378746,840611.5381737755,1849148.0,1736698.0,137946506.4708147,54396858.567220055,683313525.7978402,59545800.48842765,258176222.2340849
1110,2013-05-01,0.0,132.325064378746,861868.7092866736,1938169.0,1741256.0,54396858.567220055,683313525.7978402,59545800.48842765,258176222.2340849,178389669.96634427
1111,2013-05-02,14171937.868964696,132.325064378746,861868.7092866736,1938169.0,1741256.0,683313525.7978402,59545800.48842765,258176222.2340849,178389669.96634427,0.0
1112,2013-05-03,24965330.081176873,132.325064378746,861868.7092866736,1938169.0,1741256.0,59545800.48842765,258176222.2340849,178389669.96634427,0.0,14171937.868964696
1113,2013-05-06,25907095.354838725,132.325064378746,861868.7092866736,1938169.0,1741256.0,258176222.2340849,178389669.96634427,0.0,14171937.868964696,24965330.081176873
1114,2013-05-07,25655741.90876536,132.325064378746,861868.7092866736,1938169.0,1741256.0,178389669.96634427,0.0,14171937.868964696,24965330.081176873,25907095.354838725
1115,2013-05-08,37851714.72001444,132.325064378746,861868.7092866736,1938169.0,1741256.0,0.0,14171937.868964696,24965330.081176873,25907095.354838725,25655741.90876536
1116,2013-05-09,520119860.3327608,132.325064378746,861868.7092866736,1938169.0,1741256.0,14171937.868964696,24965330.081176873,25907095.354838725,25655741.90876536,37851714.72001444
1117,2013-05-10,500753377.72821176,132.325064378746,861868.7092866736,1938169.0,1741256.0,24965330.081176873,25907095.354838725,25655741.90876536,37851714.72001444,520119860.3327608
1118,2013-05-13,325282482.54228926,132.325064378746,861868.7092866736,1938169.0,1741256.0,25907095.354838725,25655741.90876536,37851714.72001444,520119860.3327608,500753377.72821176
1119,2013-05-14,121956308.65245786,132.325064378746,861868.7092866736,1938169.0,1741256.0,25655741.90876536,37851714.72001444,520119860.3327608,500753377.72821176,325282482.54228926
1120,2013-05-15,65235875.788077444,132.325064378746,861868.7092866736,1938169.0,1741256.0,37851714.72001444,520119860.3327608,500753377.72821176,325282482.54228926,121956308.65245786
1121,2013-05-16,91141931.306887,132.325064378746,861868.7092866736,1938169.0,1741256.0,520119860.3327608,500753377.72821176,325282482.54228926,121956308.65245786,65235875.788077444
1122,2013-05-17,35701769.42343393,132.325064378746,861868.7092866736,1938169.0,1741256.0,500753377.72821176,325282482.54228926,121956308.65245786,65235875.788077444,91141931.306887
1123,2013-05-20,100849585.18033911,132.325064378746,861868.7092866736,1938169.0,1741256.0,325282482.54228926,121956308.65245786,65235875.788077444,91141931.306887,35701769.42343393
1124,2013-05-21,562604600.1631638,132.325064378746,861868.7092866736,1938169.0,1741256.0,121956308.65245786,65235875.788077444,91141931.306887,35701769.42343393,100849585.18033911
1125,2013-05-22,36432778.45268514,132.325064378746,861868.7092866736,1938169.0,1741256.0,65235875.788077444,91141931.306887,35701769.42343393,100849585.18033911,562604600.1631638
1126,2013-05-23,99522138.18397598,132.325064378746,861868.7092866736,1938169.0,1741256.0,91141931.306887,35701769.42343393,100849585.18033911,562604600.1631638,36432778.45268514
1127,2013-05-24,357282921.3906966,132.325064378746,861868.7092866736,1938169.0,1741256.0,35701769.42343393,100849585.18033911,562604600.1631638,36432778.45268514,99522138.18397598
1128,2013-05-27,721467382.6763253,132.325064378746,861868.7092866736,1938169.0,1741256.0,100849585.18033911,562604600.1631638,36432778.45268514,99522138.18397598,357282921.3906966
1129,2013-05-28,61251235.02339403,132.325064378746,861868.7092866736,1938169.0,1741256.0,562604600.1631638,36432778.45268514,99522138.18397598,357282921.3906966,721467382.6763253
1130,2013-05-29,36557119.04042903,132.325064378746,861868.7092866736,1938169.0,1741256.0,36432778.45268514,99522138.18397598,357282921.3906966,721467382.6763253,61251235.02339403
1131,2013-05-31,160734644.43100142,132.325064378746,861868.7092866736,1938169.0,1741256.0,99522138.18397598,357282921.3906966,721467382.6763253,61251235.02339403,36557119.04042903
1132,2013-06-01,24227.160175901903,132.325064378746,862217.8959819445,1827122.0,1755094.0,357282921.3906966,721467382.6763253,61251235.02339403,36557119.04042903,160734644.43100142
1133,2013-06-03,20660564.39756326,132.325064378746,862217.8959819445,1827122.0,1755094.0,721467382.6763253,61251235.02339403,36557119.04042903,160734644.43100142,24227.160175901903
1134,2013-06-04,16980213.047056187,132.325064378746,862217.8959819445,1827122.0,1755094.0,61251235.02339403,36557119.04042903,160734644.43100142,24227.160175901903,20660564.39756326
1135,2013-06-05,22215753.255433597,132.325064378746,862217.8959819445,1827122.0,1755094.0,36557119.04042903,160734644.43100142,24227.160175901903,20660564.39756326,16980213.047056187
1136,2013-06-06,30333159.24265147,132.325064378746,862217.8959819445,1827122.0,1755094.0,160734644.43100142,24227.160175901903,20660564.39756326,16980213.047056187,22215753.255433597
1137,2013-06-07,295719782.5617939,132.325064378746,862217.8959819445,1827122.0,1755094.0,24227.160175901903,20660564.39756326,16980213.047056187,22215753.255433597,30333159.24265147
1138,2013-06-10,724829592.347141,132.325064378746,862217.8959819445,1827122.0,1755094.0,20660564.39756326,16980213.047056187,22215753.255433597,30333159.24265147,295719782.5617939
1139,2013-06-11,44496581.16483118,132.325064378746,862217.8959819445,1827122.0,1755094.0,16980213.047056187,22215753.255433597,30333159.24265147,295719782.5617939,724829592.347141
1140,2013-06-12,399514024.24263024,132.325064378746,862217.8959819445,1827122.0,1755094.0,22215753.255433597,30333159.24265147,295719782.5617939,724829592.347141,44496581.16483118
1141,2013-06-13,118500407.54397812,132.325064378746,862217.8959819445,1827122.0,1755094.0,30333159.24265147,295719782.5617939,724829592.347141,44496581.16483118,399514024.24263024
1142,2013-06-14,32867840.69962797,132.325064378746,862217.8959819445,1827122.0,1755094.0,295719782.5617939,724829592.347141,44496581.16483118,399514024.24263024,118500407.54397812
1143,2013-06-17,137352159.05619383,132.325064378746,862217.8959819445,1827122.0,1755094.0,724829592.347141,44496581.16483118,399514024.24263024,118500407.54397812,32867840.69962797
1144,2013-06-18,31106232.46453057,132.325064378746,862217.8959819445,1827122.0,1755094.0,44496581.16483118,399514024.24263024,118500407.54397812,32867840.69962797,137352159.05619383
1145,2013-06-19,47737454.780879855,132.325064378746,862217.8959819445,1827122.0,1755094.0,399514024.24263024,118500407.54397812,32867840.69962797,137352159.05619383,31106232.46453057
1146,2013-06-20,109643476.20057069,132.325064378746,862217.8959819445,1827122.0,1755094.0,118500407.54397812,32867840.69962797,137352159.05619383,31106232.46453057,47737454.780879855
1147,2013-06-21,528676551.7167195,132.325064378746,862217.8959819445,1827122.0,1755094.0,32867840.69962797,137352159.05619383,31106232.46453057,47737454.780879855,109643476.20057069
1148,2013-06-24,91881653.47885329,132.325064378746,862217.8959819445,1827122.0,1755094.0,137352159.05619383,31106232.46453057,47737454.780879855,109643476.20057069,528676551.7167195
1149,2013-06-25,487505403.25490934,132.325064378746,862217.8959819445,1827122.0,1755094.0,31106232.46453057,47737454.780879855,109643476.20057069,528676551.7167195,91881653.47885329
1150,2013-06-26,209189275.57830095,132.325064378746,862217.8959819445,1827122.0,1755094.0,47737454.780879855,109643476.20057069,528676551.7167195,91881653.47885329,487505403.25490934
1151,2013-06-27,351906471.2760924,132.325064378746,862217.8959819445,1827122.0,1755094.0,109643476.20057069,528676551.7167195,91881653.47885329,487505403.25490934,209189275.57830095
